Chemical,Synonyms,Category,FORMULA,CAS,Mass (Daltons),ComponentType,molType,Is Soluble,Solubility,Is_HAZARD,CODE,Risk No.,Safety phrases,"Flammable,Toxic/IrritantCorrosive",RefSampleName,SampleCategory,
poly(acrylic acid sodium salt) 5100,poly(sodium acrylate); sodium polyacrylate; polyacrylic acid 5100 sodium salt,Precipitant,,07/04/9003,,MolComp,other,Y,,Y,,R36,"S26,S36",Xi,Poly(acrylic acid sodium salt) 5100,Chemical/Biochemical
polyethylene glycol 400,PEG 400; poly(ethylene glycol) 400,Precipitant,H(OCH2CH2)nOH,25322-68-3,400,MolComp,other,Y,,,,,,,Polyethylene glycol 400,Chemical/Biochemical
polyethylene glycol 200,PEG 200; poly(ethylene glycol) 200,Precipitant,H(OCH2CH2)nOH,25322-68-3,200,MolComp,other,Y,,,,,,,Polyethylene glycol 200,Chemical/Biochemical
polyethylene glycol 300,PEG 300; poly(ethylene glycol) 300,Precipitant,H(OCH2CH2)nOH,25322-68-3,300,MolComp,other,Y,,,,,,,Polyethylene glycol 300,Chemical/Biochemical
polyethylene glycol 600,PEG 600; poly(ethylene glycol) 600,Precipitant,H(OCH2CH2)nOH,25322-68-3,600,MolComp,other,Y,,,,,,,Polyethylene glycol 600,Chemical/Biochemical
polyethylene glycol 1000,PEG 1000; PEG 1K; poly(ethylene glycol) 1000,Precipitant,H(OCH2CH2)nOH,25322-68-3,1000,MolComp,other,Y,,,,,,,Polyethylene glycol 1000,Chemical/Biochemical
polyethylene glycol 1500,PEG 1500; PEG 1.5K; poly(ethylene glycol) 1500,Precipitant,H(OCH2CH2)nOH,25322-68-3,1500,MolComp,other,Y,,,,,,,Polyethylene glycol 1500,Chemical/Biochemical
polyethylene glycol 2000,PEG 2000; PEG 2K; poly(ethylene glycol) 2000,Precipitant,H(OCH2CH2)nOH,25322-68-3,2000,MolComp,other,Y,,,,,,,Polyethylene glycol 2000,Chemical/Biochemical
polyethylene glycol 3000,PEG 3000; PEG 3K; poly(ethylene glycol) 3000,Precipitant,H(OCH2CH2)nOH,25322-68-3,3000,MolComp,other,Y,,,,,,,Polyethylene glycol 3000,Chemical/Biochemical
polyethylene glycol 3350,PEG 3350; polyethylene glycol 3.350; poly(ethylene glycol) 3350,Precipitant,H(OCH2CH2)nOH,25322-68-3,3350,MolComp,other,Y,,,,,,,Polyethylene glycol 3350,Chemical/Biochemical
polyethylene glycol 3350 monodisperse,PEG 3350 monodisperse; polyethylene glycol 3.350 monodisperse; poly(ethylene glycol) 3350 monodisperse,Precipitant,H(OCH2CH2)nOH,25322-68-3,3350,MolComp,other,Y,,,,,,,Polyethylene glycol 3350 monodisperse,Chemical/Biochemical
polyethylene glycol 4000,PEG 4000; PEG 4K; poly(ethylene glycol) 4000,Precipitant,H(OCH2CH2)nOH,25322-68-3,4000,MolComp,other,Y,,,,,,,Polyethylene glycol 4000,Chemical/Biochemical
polyethylene glycol 5000,PEG 5000; PEG 5K; poly(ethylene glycol) 5000,Precipitant,H(OCH2CH2)nOH,25322-68-3,5000,MolComp,other,Y,,,,,,,Polyethylene glycol 5000,Chemical/Biochemical
polyethylene glycol 6000,PEG 6000; PEG 6K; poly(ethylene glycol) 6000,Precipitant,H(OCH2CH2)nOH,25322-68-3,6000,MolComp,other,Y,,,,,,,Polyethylene glycol 6000,Chemical/Biochemical
polyethylene glycol 8000,PEG 8000; PEG 8K; poly(ethylene glycol) 8000,Precipitant,H(OCH2CH2)nOH,25322-68-3,8000,MolComp,other,Y,,,,,,,Polyethylene glycol 8000,Chemical/Biochemical
polyethylene glycol 10000," PEG 10,000; PEG 10K; poly(ethylene glycol) 10,000 ",Precipitant,H(OCH2CH2)nOH,25322-68-3,10000,MolComp,other,Y,,,,,,,Polyethylene glycol 10000,Chemical/Biochemical
polyethylene glycol 20000," PEG 20,000; PEG 20K; polyethylene glycol 20,000 ",Precipitant,H(OCH2CH2)nOH,25322-68-3,20000,MolComp,other,Y,,,,,,,Polyethylene glycol 20000,Chemical/Biochemical
polyethylene glycol monomethyl ether 550,PEG 550 MME; polyethylene glycol 550 MME; polyethylene glycol MME 550; methoxypolyethylene glycol 550; mono-methyl polyethylene glycol 550,Precipitant,CH3OCH3OCH3O(CH2CH2O)nH,9004-74-4,550,MolComp,other,Y,,,,,,,Polyethylene glycol monomethyl ether 550,Chemical/Biochemical
polyethylene glycol monomethyl ether 2000,PEG 2000 MME; PEG 2K MME; polyethylene glycol 2000 MME; polyethylene glycol MME 2000; methoxypolyethylene glycol 2000; mono-methyl polyethylene glycol 2000,Precipitant,CH3OCH3OCH3O(CH2CH2O)nH,9004-74-4,2000,MolComp,other,Y,,,,,,,Polyethylene glycol monomethyl ether 2000,Chemical/Biochemical
polyethylene glycol monomethyl ether 5000,PEG 5000 MME; PEG 5K MME; polyethylene glycol 5000 MME; polyethylene glycol MME 5000; methoxypolyethylene glycol 5000; mono-methyl polyethylene glycol 5000,Precipitant,CH3OCH3OCH3O(CH2CH2O)nH,9004-74-4,5000,MolComp,other,Y,,,,,,,Polyethylene glycol monomethyl ether 5000,Chemical/Biochemical
polyethyleneimine,ethylene imine polymer; aziridine polymer; epamine; epomine; ethylenimine polymer; montrek; PEI; poly(ethylene imine); poly(ethyleneimine),"Precipitant,Detergent,Chelator",(C2H5N)n,9002-98-6,43.078,MolComp,other,Y,,,,,,,Polyethyleneimine,"Detergent,Chemical/Biochemical"
polypropylene glycol P400,PPG 400; poly(propylene oxide),"Precipitant,Additive",,25322-69-4,,MolComp,other,Y,,,,,,,Polypropylene glycol P400,Chemical/Biochemical
polymixin B sulphate,polymixin B sulfate; polymixin B sulphate salt,Antibiotic,C55H96N16O13.2H2SO4,1405-20-5,1385.61,MolComp,other,Y,,Y,,R22,"S22,S24/25",,Polymixin B sulphate,"Antibiotic,Chemical/Biochemical"
"polyoxyadenylic acid,potassium salt",poly(A) potassium salt,Oligonucleotide,,24937-83-5,,MolComp,other,Y,,,1,,"S22,S24/25",,"Polyoxyadenylic acid,potassium salt","Chemical/Biochemical,Nucleic acid"
poly(vinyl alcohol),PVA; elvanol; polyvinyl alcohol; ethenol homopolymer; polyviol; vinol; alvyl,Additive,[-CH2CHOH-]n,9002-89-5,,MolComp,other,Y,Moderate,,,,,,Poly(vinyl alcohol),Chemical/Biochemical
polyvinylpyrrolidone K15,polyvidone; povidone; PVP,"Additive,Precipitant",(C6H9NO)n,9003-39-8,,MolComp,other,Y,,,,,"S22,S24/25",,Polyvinylpyrrolidone K15,Chemical/Biochemical,
POPC,"1-palmitoyl-2-oleoyl-sn-glycero-3-phosphocholine; 16:0-18:1,[cis-9] PC;  1-(cis-9-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphocholine; L-alpha-phosphatidylcholine,beta-palmitoyl-gamma-oleoyl",Lipid,C42H82NO8P,59491-62-2,760.08,MolComp,other,Y,,,,,,,POPC,Lipid,
POPSO,"piperazine-N,N'-bis-[2-hydroxypropanesulfonic acid];  piperazine-1,4-bis(2-hydroxypropanesulfonic acid) dihydrate; piperazine-N,N'-bis(2-hydroxypropanesulfonic acid)",Buffering agent,C10H22NO8S2.2H2O,68189-43-5,398.45,MolComp,other,Y,,,,,"S22,S24/25",,POPSO,"Buffer,Buffering Agent,Chemical/Biochemical"
potassium acetate,K(acac),Salt,C2H3KO2,127-08-2,98.14,MolComp,other,Y,,,1,"R10,R35","S23,S26",,Potassium acetate,Chemical/Biochemical
potassium bromide,kalii bromidum,Salt,Kbr,03/02/7758,119,MolComp,other,Y,,,,R37/38,"S26,S36",Xi,Potassium bromide,Chemical/Biochemical
potassium chloride,kalii chloridum,"Salt,Additive,Precipitant",KCl,7447-40-7,74.55,MolComp,other,Y,,,1,,"S22,S24/25",,Potassium chloride,Chemical/Biochemical
potassium citrate,"citric acid,monopotassium salt; potassium dihydrogen citrate",Salt,KH2C6H5O7,866-83-1,230.21,MolComp,other,Y,,,,,,,Potassium citrate,Chemical/Biochemical
tripotassium citrate,"citric acid,tripotassium salt",Salt,HOC(COOK)(CH2COOK)2.H2O,06/05/6100,324.41,MolComp,other,Y,,,,,,,Tripotassium citrate,Chemical/Biochemical
potassium cyanate,,Additive,KOCN,590-28-3,81.12,MolComp,other,Y,,Y,,R22,S24/25,Xn,Potassium cyanate,Chemical/Biochemical,
potassium dihydrogen phosphate,potassium di-hydrogen orthophosphate (mono-basic); monopotassium phosphate; kalii dihydrogenophosphas; potassium dihydrogen orthophosphate; prim.-potassium phosphate,"Precipitant,Salt,Additive",KH2PO4,7778-77-0,136.09,MolComp,other,Y,,,1,,,,Potassium dihydrogen phosphate,Chemical/Biochemical,
dipotassium hydrogen phosphate,"di-potassium hydrogen orthophosphate (di-basic); di-potassium hydrogen phosphate; di-potassium orthophosphate; phosphoric acid,dipotassium salt","Precipitant,Salt,Additive",K2HPO4,04/11/7758,174.18,MolComp,other,Y,,,1,R36,"S26,S36",Xi,Dipotassium hydrogen phosphate,Chemical/Biochemical,
potassium phosphate dibasic trihydrate,di-potassium hydrogen phosphate trihydrate; dipotassium hydrogen phosphate trihydrate; dipotassium phosphate,"Salt,Precipitant",K2HPO4.3H2O,16788-57-1,228.22,MolComp,other,Y,,,,,,,Potassium phosphate dibasic trihydrate,Chemical/Biochemical
tripotassium phosphate,"tri-potassium phosphate;tripotassium orthophosphate;phosphoric acid tripotassium salt;potassium phosphate, tribasic","Salt,Precipitant",K3O4P,7778-53-2,212.27,MolComp,other,Y,,Y,,R36/37/38,"S26,S36/37/39,S45",Xi,Tripotassium phosphate,Chemical/Biochemical
potassium fluoride,,Salt,KF,7789-23-3,58.1,MolComp,other,Y,,Y,,R23/24/25,"S26,S45",T,Potassium fluoride,Chemical/Biochemical
potassium formate,,Salt,HCOOK,590-29-4,84.12,MolComp,other,Y,,,,,"S22,S24/25",,Potassium formate,Chemical/Biochemical
potassium hexachloroiridate(IV),,Heavy atom compound,K2IrCl6,16920-56-2,481.15,MolComp,other,Y,,Y,,"R20/21/22,R36/37/38","S26,S36",Xn,Potassium hexachloroiridate(IV),"Heavy atom reagent,Chemical/Biochemical"
potassium hexachloroplatinate(IV),potassium platinum(IV) chloride,Heavy atom compound,K2PtCl6,16921-30-5,485.99,MolComp,other,Y,,Y,,"R25,R41,R42/43","S22,S26,S36/37/39,S45",T,Potassium hexachloroplatinate(IV),"Heavy atom reagent,Chemical/Biochemical"
potassium hydroxide,caustic potash,pH conjugate,KOH,1310-58-3,56.11,MolComp,other,Y,,Y,3,"R22,R35","S26,S36/37/39,S45",C,Potassium hydroxide,Chemical/Biochemical
potassium permanganate,kalii permanganas,Salt,KMnO4,7722-64-7,158.03,MolComp,other,Y,,Y,2,"R22,R8,R50/53","S60,S61","O,Xn,N",Potassium permanganate,Chemical/Biochemical
potassium iodide,kalii iodidum,"Salt,Additive",KI,7681-11-0,166.003,MolComp,other,Y,,,,,,,Potassium iodide,Chemical/Biochemical
potassium nitrate,,"Salt,Additive",KNO3,7757-79-1,101.1,MolComp,other,Y,,,,,"S17,S24/25",O,Potassium nitrate,Chemical/Biochemical
potassium sodium tartrate tetrahydrate,potassium/sodium tartrate; K-Na tartrate tetrahydrate; L(+)-tartaric acid potassium sodium salt; Rochelle salt; Seignette salt; sodium potassium tartrate; Na/K tartrate,"Salt,Precipitant",KOCOCH(OH)CH(OH)COONa.4H2O,6381-59-5,282.22,MolComp,other,Y,,,1,,S24/25,,Potassium sodium tartrate tetrahydrate,Chemical/Biochemical
potassium sodium tartrate,Seignette salt; Rochelle salt; potassium sodium tartrate; sodium potassium L-tartrate; sodium potassium (dl)-tartrate; potassium sodium L(+)-tartrate; monopotassium monosodium tartrate,"Salt,Precipitant",C4H4KNaO6,304-59-6,210.159,MolComp,other,Y,,,,,,,Potassium sodium tartrate,Chemical/Biochemical
potassium sulphate,potassium sulfate,Salt,K2SO4,7778-80-5,174.26,MolComp,other,Y,,,,,"S22,S24/25",,Potassium sulphate,Chemical/Biochemical
dipotassium tartrate,"di-potassium tartrate; potassium tartrate; 2,3-dihydroxy-(2R,3R)-butanedioic acid dipotassium salt; tartaric acid dipotassium salt; dipotassium L-(+)-tartrate; neutral potassium tartrate; soluble tartar",Salt,K2C4H4O6,921-53-9,226.27,MolComp,other,,,,,,,,Dipotassium tartrate,Chemical/Biochemical
potassium tetrachloroaurate(III),potassium gold(III) chloride,Heavy atom compound,KauCl4,13682-61-6,377.88,MolComp,other,Y,,Y,,R36/37/38,"S26,S36",Xi,Potassium tetrachloroaurate(III),"Heavy atom reagent,Chemical/Biochemical"
potassium tetrachloroplatinate(II),potassium platinum(II) chloride,Heavy atom compound,K2PtCl4,10025-99-7,415.09,MolComp,other,Y,,Y,,"R25,R38,R41,R42/43","S22,S26,S36/37/39,S45",T,Potassium tetrachloroplatinate(II),"Heavy atom reagent,Chemical/Biochemical"
potassium tetracyanoplatinate(II),,Heavy atom compound,K2PtCN4,562-76-5,377.34,MolComp,other,Y,,Y,,"R26/27/28,R32,R50/53 ","S7,S28,S29,S45,S60,S61","T+,N",Potassium tetracyanoplatinate(II),"Heavy atom reagent,Chemical/Biochemical"
dipotassium tetraraiodomercurate(II),,Heavy atom compound,K2Hg(I)4,7783-33-7,786.4,MolComp,other,Y,,Y,,"R26/27/28,R32,R50/53 ","S13,S28,S45,S60,S61","T+,N",Dipotassium tetraraiodomercurate(II),"Heavy atom reagent,Chemical/Biochemical"
potassium tetranitroplatinate(II),,Heavy atom compound,K2Pt(NO2)4,13815-39-9,459.31,MolComp,other,Y,,,,,,,Potassium tetranitroplatinate(II),"Heavy atom reagent,Chemical/Biochemical"
potassium thiocyanate,potassium rhodanide,"Salt,Precipitant,Additive",KSCN,333-20-0,97.18,MolComp,other,Y,,Y,,"R20/21/22,R32,R52/53","S13,S61",Xn,Potassium thiocyanate,Chemical/Biochemical
L-proline,proline; (S)-pyrrolidine-2-carboxylic acid,Amino acid,C5H9NO2,147-85-3,115.13,MolComp,other,Y,,,,,,,L-Proline,Chemical/Biochemical
2-propanol,isopropanol; propan-2-ol; isopropyl alcohol; sec-propyl alcohol,"Precipitant,Solvent",CH3CH(OH)CH3,67-63-0,60.1,MolComp,other,Y,,Y,3,"R11,R36,R67","S16,S7,S24/25,S26","F,Xi",2-Propanol,"Chemical/Biochemical,Solvent"
"1,2-propanediol",propylene glycol,"Precipitant,Cryo coolant",CH3CH(OH)CH2OH,57-55-6,76.09,MolComp,other,Y,,,,,,,"1,2-Propanediol",Chemical/Biochemical
"1,3-propanediol","1,3-dihydroxypropane; trimethylene glycol","Additive,Organic",HO(CH2)3OH,504-63-2,76.09,MolComp,other,Y,,,,,,,"1,3-Propanediol",Chemical/Biochemical
propionitrile,ethyl cyanide,Additive,CH3CH2CN,107-12-0,55.08,MolComp,other,Y,,Y,,"R11,R20,R25,R27,R36","S9,S16,S28,S36/37,S45","F,T+",Propionitrile,Chemical/Biochemical
pyridine,azine;  azabenzine,Additive,C5H5N,110-86-1,79.1,MolComp,other,Y,,Y,,"R11,R20/21/22","S26,S28","F,Xn",Pyridine,Chemical/Biochemical
protamine sulphate,protamine sulfate;  clupeine,Precipitant,,9009-65-8,,MolComp,other,Y,,Y,2,,,,Protamine sulphate,Chemical/Biochemical
pyridoxal hydrochloride,3-hydroxy-5-(hydroxymethyl)-2-methyl-4-pyridinecarboxaldehyde hydrochloride; PL HCl,Modifying agent,C8H9NO3.HCl,65-22-5,203.62,MolComp,other,Y,,Y,2,R22,"S32,S36",Xn,Pyridoxal hydrochloride,Chemical/Biochemical
D-(+)-raffinose,O-alpha-D-galactopyranosyl-(1-6)-alpha-D-glucopyranosyl beta-D-fructofuranoside; melitose; melitriose,"Sugar,Additive",C18H32O16.5H2O,17629-30-0,594.51,MolComp,other,,,,,,,,D-(+)-Raffinose,Chemical/Biochemical
riboflavin,"(-)-riboflavin; lactoflavin; vitamin B2; vitamin G; 6,7-dimethyl-9-d-ribitylisoalloxazine; flavaxin; beflavin; 7,8-dimethyl-10-(d-ribo-2,3,4,5-tetrahydroxypentyl)riboflavinequinone; hyflavin; lactoflavin; lactoflavine; ribipca; riboderm; riboflavinequinone",Vitamin,C17H20N4O6,83-88-5,376.36,MolComp,other,Y,,,1,,,,Riboflavin,Vitamins and Derivatives
rubidium bromide,,"Additive,Salt",RbBr,7789-39-1,165.37,MolComp,other,Y,,,,,"S22,S24/25",,Rubidium bromide,Chemical/Biochemical
rubidium chloride,,"Additive,Salt",RbCl,09/11/7791,120.92,MolComp,other,Y,,,1,,"S22,S24/25",,Rubidium chloride,Chemical/Biochemical
silver nitrate,argenti nitras,Heavy atom compound,AgNO3,7761-88-8,169.87,MolComp,other,Y,,Y,3,"R34,R50/53","S26,S45,S60,S61","C,N",Silver nitrate,"Heavy atom reagent,Chemical/Biochemical"
sodium acetate,"acetic acid,sodium salt; Na Acetate","Salt,Precipitant",CH3COONa,127-09-3,82.03,MolComp,other,Y,,,,,"S22,S24/25",,Sodium acetate,"Buffer,Chemical/Biochemical"
sodium acetate trihydrate,"acetic acid,sodium salt trihydrate","Salt,Additive,Buffering agent",CH3COONa.3H2O,6131-90-4,136.08,MolComp,other,Y,,,1,,S24/25,,Sodium acetate trihydrate,"Buffer,Buffering Agent,Chemical/Biochemical"
sodium azide,"azide; azium; hydrazoic acid,sodium salt ","Inhibitor,Preservative",NaN3,26628-22-8,65.01,MolComp,other,Y,,Y,3,"R28,R32,R50/53","S28,S45,S60,S61","T+,N",Sodium azide,"Inhibitor,Chemical/Biochemical"
sodium bromide,,"Additive,Salt",NaBr,7647-15-6,102.89,MolComp,other,Y,,,,,S24/25,,Sodium bromide,Chemical/Biochemical
sodium cacodylate hydrate,"cacodylic acid,sodium salt hydrate","Additive,Salt",(CH3)2AsO2Na,,159.98,MolComp,other,Y,,,,"R23/25,R50/53","S20/21,S28,S45,S60,S61","T,N",Sodium cacodylate hydrate,Chemical/Biochemical
sodium cacodylate trihydrate,"sodium cacodylate; cacodylic acid,sodium salt trihydrate; dimethylarsinic acid,sodium salt; dimethylarsonic acid,sodium salt",Buffering agent,(CH3)2AsO2Na.3H2O,6131-99-3,214.03,MolComp,other,Y,,Y,,"R23/25,R50/53","S20/21,S28,S45,S60,S61","T,N",Sodium cacodylate trihydrate,"Buffer,Buffering Agent,Chemical/Biochemical"
sodium carbonate (anhydrous),soda ash,Buffering agent,Na2CO3,497-19-8,105.99,MolComp,other,Y,,Y,1,R36,"S22,S26",Xi,Sodium carbonate (anhydrous),"Buffer,Buffering Agent,Chemical/Biochemical"
sodium chloride,NaCl,"Salt,Additive,Precipitant",NaCl,7647-14-5,58.44,MolComp,other,Y,,,1,,S24/25,,Sodium chloride,Chemical/Biochemical
sodium citrate,"sodium citrate dihydrate; sodium citrate tribasic dihydrate; sodium citrate tribasic dihydrate; citric acid,trisodium salt dihydrate; trisodium citrate dihydrate; tri-sodium citrate dihydrate","Salt,Precipitant,Additive,Buffering agent",HOC(COONa)(CH2COONa)2.2H2O,03/04/6132,294.1,MolComp,other,Y,,,,,,,Sodium citrate,"Buffer,Buffering Agent,Chemical/Biochemical"
sodium citrate monobasic,"sodium dihydrogen citrate; citric acid,monosodium salt","Salt,Precipitant,Additive,Buffering agent",HOC(COONa)(CH2COOH)2,18996-35-5,214.11,MolComp,other,Y,,,,,"S22,S24/25",,Sodium citrate monobasic,"Buffer,Buffering Agent,Chemical/Biochemical"
sodium deoxycholate,"3a,12a-dihydroxy-5b-cholanic acid,sodium salt; 7-deoxycholic acid,sodium salt; desoxycholic acid,sodium salt",Detergent,C24H39O4Na,302-95-4,414.55,MolComp,other,Y,H2O,Y,,"R22,R37","S22,S26,S36",,Sodium deoxycholate,Detergent
sodium deoxycholate monohydrate,"3a,12a-dihydroxy-5b-cholanic acid,sodium salt; 7-deoxycholic acid,sodium salt; desoxycholic acid,sodium salt ",Detergent,C24H39O4Na.H2O,145224-92-6,432.57,MolComp,other,Y,H2O,Y,,"R22,R37","S22,S26,S36",,Sodium deoxycholate monohydrate,Detergent
sodium dodecyl sulphate,dodecyl sodium sulfate; dodecyl sulfate sodium salt; lauryl sulfate sodium salt; SDS; sodium lauryl sulfate,Detergent,C12H25OSO2Na,151-21-3,288.38,MolComp,other,Y,,Y,3,"R22,R36/37/38","S26,S37/39",Xn,Sodium dodecyl sulphate,Detergent
sodium fluoride,,"Additive,Salt",FNa,7681-49-4,41.99,MolComp,other,Y,,Y,3,"R25,R32,R36/38","S22,S36,S45",T,Sodium fluoride,Chemical/Biochemical
sodium formate," formic acid,sodium salt ","Salt,Precipitant,Solvent",HCOONa,141-53-7,68.01,MolComp,other,Y,,Y,2,R36/37/38,"S26,S45",Xi,Sodium formate,"Chemical/Biochemical,Solvent"
sodium n-hexadecyl sulphate,"sodium hexadecyl sulphate; sodium hexadecyl sulfate; cetyl sodium sulfate; sodium monohexadecyl sulfate; sodium palmityl sulfate; sodium n-hexadecyl sulfate; Tergitol anionic 7; 1-hexadecanol,hydrogen sulfate,sodium salt",Detergent,C16H33NaSO4,1120-01-0,344.54,MolComp,other,Y,,Y,3,,"S22,S24/25",,Sodium n-hexadecyl sulphate,"Detergent,Chemical/Biochemical"
sodium hydrogen carbonate,sodium bicarbonate; natrii hydrogenocarbonas,Salt,NaHCO3,144-55-8,84.01,MolComp,other,Y,,,1,,S24/25,,Sodium hydrogen carbonate,Chemical/Biochemical
sodium dihydrogen phosphate,sodium di-hydrogen orthophosphate dihydrate (monobasic); natrii dihydrogenophosphas dihydricus; sodium dihydrogen phosphate dihydrate,"Salt,Precipitant,Buffering agent",NaH2PO4.2H2O,13472-35-0,156.01,MolComp,other,Y,,,1,,,,Sodium dihydrogen phosphate,"Buffer,Buffering Agent,Chemical/Biochemical"
disodium hydrogen phosphate,di sodium hydrogen orthophosphate diahydrate (dibasic); sec-sodium phosphate; di-sodium hydrogen phosphate dihydrate; disodium hydrogen phosphate dihydrate; disodium phosphate,"Salt,Buffering agent",Na2HPO4.2H2O,10028-24-7,177.99,MolComp,other,Y,,,1,,"S2,S24/25",,Disodium hydrogen phosphate,"Buffer,Buffering Agent,Chemical/Biochemical"
sodium phosphate dibasic,sec-Sodium phosphate; Disodium hydrogen phosphate; Disodium phosphate; Sodium hydrogenphosphate,"Salt,Buffering agent",Na2HPO4,7558-79-4,141.96,MolComp,other,Y,,,1,,,,Sodium phosphate dibasic,"Buffer,Buffering Agent,Chemical/Biochemical"
sodium hydroxide,caustic soda,pH conjugate,NaOH,1310-73-2,40,MolComp,other,Y,,Y,3,"R35,R34","S26,S37/39,S45",C,Sodium hydroxide,Chemical/Biochemical
sodium iodide,,"Salt,Additive",NaI,7681-82-5,149.89,MolComp,other,Y,,Y,2,"R36,R38",S26,Xi,Sodium iodide,Chemical/Biochemical
sodium malonate dibasic,"malonic acid,disodium salt","Salt,Additive,Precipitant",CH2(COONa)2,141-95-7,148.03,MolComp,other,Y,,,,,"S22,S24/25",,Sodium malonate dibasic,Chemical/Biochemical
sodium malonate,"sodium malonate dibasic monohydrate; malonic acid,disodium salt monohydrate; propanedioic acid","Salt,Additive,Precipitant",CH2(CO2Na)2.H2O,26522-85-0,166.04,MolComp,other,Y,,,,,"S22,S24/25",,Sodium malonate,Chemical/Biochemical
sodium meta periodate,sodium periodate,Modifying agent,NaIO4,7790-28-5,213.89,MolComp,other,Y,,Y,3,"R8,R22,R36/37/38",S26,"O,Xn",Sodium meta periodate,Chemical/Biochemical
sodium nitrate,Chile salpeter,Salt,NaNO3,7631-99-4,84.99,MolComp,other,Y,,Y,,"R8,R22,R36/37/38","S17,S26,S27,S36/37/39","O,Xn",Sodium nitrate,Chemical/Biochemical
sodium nitrite,,Salt,NaNO2,7632-00-0,69,MolComp,other,,,Y,,"R8,R25,R50","S45,S61","O,T,N",Sodium nitrite,Chemical/Biochemical
sodium perchlorate,,"Additive,Salt",NaClO4,7601-89-0,122.44,MolComp,other,Y,,Y,3,"R22,R9","S13,S22,S27","Xn,O",Sodium perchlorate,Chemical/Biochemical
sodium phosphate,trisodium phosphate,Salt,Na3PO4,7601-54-9,163.94,MolComp,other,Y,,Y,,R34,"S26,S36/37/39,S45",C,Sodium phosphate,Chemical/Biochemical
sodium propionate,"propionic acid,sodium salt",Buffering agent,CH3CH2COONa,137-40-6,96.06,MolComp,other,Y,,Y,,R21,"S36,S37",Xn,Sodium propionate,"Buffering Agent,Chemical/Biochemical"
sodium succinate,"sodium succinate dibasic; succinic acid,disodium salt; disodium succinate","Buffering agent,Precipitant",NaOOCCH2CH2COONa,150-90-3,162.05,MolComp,other,Y,,Y,,R36/37/38,"S26,S36",Xi,Sodium succinate,"Buffering Agent,Chemical/Biochemical"
sodium sulphate,sodium sulfate,Precipitant,Na2SO4,7757-82-6,142.04,MolComp,other,Y,,,1,,,,Sodium sulphate,Chemical/Biochemical
sodium sulphate decahydrate,Glauber's salt; sodium sulfate decahydrate,Salt,Na2SO4.10H2O,7727-73-3,322.2,MolComp,other,Y,,,,,,,Sodium sulphate decahydrate,Chemical/Biochemical
disodium tartrate,L-(+)-tartaric acid disodium salt; disodium tartrate dihydrate; sodium tartrate dihydrate,Salt,C4H4Na2O6.2H2O,6106-24-7,230.08,MolComp,other,Y,,,,,,,Disodium tartrate,Chemical/Biochemical
sodium tetraborate,borax,Salt,Na2B4O7,1330-43-4,201.22,MolComp,other,Y,,Y,1,"R62,R63",S36/37,,Sodium tetraborate,Chemical/Biochemical
sodium thiocyanate,sodium isothiocyanate; sodium rhodanate; sodium rhodanide; sodium sulfocyanate,Additive,NaSCN,540-72-7,81.07,MolComp,other,Y,,Y,,"R20/21/22,R32,R52/53","S13,S61",Xn,Sodium thiocyanate,Chemical/Biochemical
sodium thiosulphate pentahydrate,sodium thiosulfate pentahydrate; hypo; sodium hyposulfite,Additive,Na2O3S2  5H2O,10102-17-7,248.18,MolComp,other,Y,,Y,2,"R36,R37,R38",,,Sodium thiosulphate pentahydrate,Chemical/Biochemical
sodium trichloroacetate,TCA sodium salt; trichloroacetic acid; TCA,"Denaturant,Additive",CCl3CO2Na,650-51-1,185.37,MolComp,other,Y,,Y,,"R37,R50/53","S40,S60,S61",Xi,Sodium trichloroacetate,Chemical/Biochemical
SOPC," 1-stearoyl-2-oleoyl-sn-glycero-3-phosphocholine; 18:0-18:1,[cis-9] PC ",Lipid,C44H86NO8P,56421-10-4,788.13,MolComp,other,Y,,,,,,,SOPC,Lipid
sorbitol,D-sorbitol; D-Glucitol,"Additive,Sugar,Cryo coolant",C6H14O6,50-70-4,182.17,MolComp,other,Y,,,,,,,Sorbitol,Chemical/Biochemical
spermidine,"1,8-diamino-4-azaoctane; N-(3-aminopropyl)-1,4-diaminobutane","Additive,Inhibitor,Precipitant",NH2(CH2)3NH(CH2)4NH2,"
124-20-9",145.25,MolComp,other,Y,,,,R34,"S26,S36/37/39,S45",C,Spermidine,"Chemical/Biochemical,Inhibitor"
spermidine trihydrochloride,"N-(3-aminopropyl)-1,4-butanediamine trihydrochloride; spermidine tetra-HCl","Inhibitor,Precipitant",NH2(CH2)3NH(CH2)4NH2.3HCl,334-50-9,254.63,MolComp,other,Y,,Y,2,R36/37/38,"S26,S36",Xi,Spermidine trihydrochloride,"Chemical/Biochemical,Inhibitor"
spermine tetrahydrochloride,"N,N'-bis(3-aminopropyl)-1,4-butanediamine tetrahydrochloride","Additive,Precipitant",C10H26N4.4HCl,306-67-2,348.18,MolComp,other,Y,,Y,,R36/38,"S26,S36",Xi,Spermine tetrahydrochloride,Chemical/Biochemical
streptomycin sulphate,streptomycin sulfate,Antibiotic,(C21H39N7O12)2.3H2SO4,3810-74-0,1457.38,MolComp,other,Y,,Y,2,R22,,Xn,Streptomycin sulphate,"Antibiotic,Chemical/Biochemical"
